SQL> select e.employee_id,e.first_name,e.salary, j.job_id,j.min_salary,j.max_salary from employees e,jobs j where e.salary > j.min_salary;

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
        192 Sarah                      4000 PU_CLERK         2500       5500                                                                                                                            
        185 Alexis                     4100 PU_CLERK         2500       5500                                                                                                                            
        107 Diana                      4200 PU_CLERK         2500       5500                                                                                                                            
        184 Nandita                    4200 PU_CLERK         2500       5500                                                                                                                            
        200 Jennifer                   4400 PU_CLERK         2500       5500                                                                                                                            
        105 David                      4800 PU_CLERK         2500       5500                                                                                                                            
        106 Valli                      4800 PU_CLERK         2500       5500                                                                                                                            
        124 Kevin                      5800 PU_CLERK         2500       5500                                                                                                                            
        202 Pat                        6000 PU_CLERK         2500       5500                                                                                                                            
        104 Bruce                      6000 PU_CLERK         2500       5500                                                                                                                            
        173 Sundita                    6100 PU_CLERK         2500       5500                                                                                                                            
        167 Amit                       6200 PU_CLERK         2500       5500                                                                                                                            
        179 Charles                    6200 PU_CLERK         2500       5500                                                                                                                            
        166 Sundar                     6400 PU_CLERK         2500       5500                                                                                                                            
        123 Shanta                     6500 PU_CLERK         2500       5500                                                                                                                            
        203 Susan                      6500 PU_CLERK         2500       5500                                                                                                                            
        165 David                      6800 PU_CLERK         2500       5500                                                                                                                            
        113 Luis                       6900 PU_CLERK         2500       5500                                                                                                                            
        155 Oliver                     7000 PU_CLERK         2500       5500                                                                                                                            
        178 Kimberely                  7000 PU_CLERK         2500       5500                                                                                                                            
        161 Sarath                     7000 PU_CLERK         2500       5500                                                                                                                            
        164 Mattea                     7200 PU_CLERK         2500       5500                                                                                                                            
        172 Elizabeth                  7300 PU_CLERK         2500       5500                                                                                                                            
        171 William                    7400 PU_CLERK         2500       5500                                                                                                                            
        154 Nanette                    7500 PU_CLERK         2500       5500                                                                                                                            
        160 Louise                     7500 PU_CLERK         2500       5500                                                                                                                            
        111 Ismael                     7700 PU_CLERK         2500       5500                                                                                                                            
        112 Jose Manuel                7800 PU_CLERK         2500       5500                                                                                                                            
        122 Payam                      7900 PU_CLERK         2500       5500                                                                                                                            
        159 Lindsey                    8000 PU_CLERK         2500       5500                                                                                                                            
        153 Christopher                8000 PU_CLERK         2500       5500                                                                                                                            
        120 Matthew                    8000 PU_CLERK         2500       5500                                                                                                                            
        121 Adam                       8200 PU_CLERK         2500       5500                                                                                                                            
        110 John                       8200 PU_CLERK         2500       5500                                                                                                                            
        206 William                    8300 PU_CLERK         2500       5500                                                                                                                            
        177 Jack                       8400 PU_CLERK         2500       5500                                                                                                                            
        176 Jonathon                   8600 PU_CLERK         2500       5500                                                                                                                            
        175 Alyssa                     8800 PU_CLERK         2500       5500                                                                                                                            
        109 Daniel                     9000 PU_CLERK         2500       5500                                                                                                                            
        103 Alexander                  9000 PU_CLERK         2500       5500                                                                                                                            
        152 Peter                      9000 PU_CLERK         2500       5500                                                                                                                            
        158 Allan                      9000 PU_CLERK         2500       5500                                                                                                                            
        157 Patrick                    9500 PU_CLERK         2500       5500                                                                                                                            
        151 David                      9500 PU_CLERK         2500       5500                                                                                                                            
        163 Danielle                   9500 PU_CLERK         2500       5500                                                                                                                            
        170 Tayler                     9600 PU_CLERK         2500       5500                                                                                                                            
        204 Hermann                   10000 PU_CLERK         2500       5500                                                                                                                            
        169 Harrison                  10000 PU_CLERK         2500       5500                                                                                                                            
        156 Janette                   10000 PU_CLERK         2500       5500                                                                                                                            
        150 Peter                     10000 PU_CLERK         2500       5500                                                                                                                            
        162 Clara                     10500 PU_CLERK         2500       5500                                                                                                                            
        149 Eleni                     10500 PU_CLERK         2500       5500                                                                                                                            
        148 Gerald                    11000 PU_CLERK         2500       5500                                                                                                                            
        174 Ellen                     11000 PU_CLERK         2500       5500                                                                                                                            
        114 Den                       11000 PU_CLERK         2500       5500                                                                                                                            
        168 Lisa                      11500 PU_CLERK         2500       5500                                                                                                                            
        147 Alberto                   12000 PU_CLERK         2500       5500                                                                                                                            

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
----------- -------------------- ---------- ---------- ---------- ----------                                                                                                                            
        108 Nancy                     12008 PU_CLERK         2500       5500                                                                                                                            
        205 Shelley                   12008 PU_CLERK         2500       5500                                                                                                                            
        201 Michael                   13000 PU_CLERK         2500       5500                                                                                                                            
        146 Karen                     13500 PU_CLERK         2500       5500                                                                                                                            
        145 John                      14000 PU_CLERK         2500       5500                                                                                                                            
        102 Lex                       17000 PU_CLERK         2500       5500                                                                                                                            
        101 Neena                     17000 PU_CLERK         2500       5500                                                                                                                            
        100 Steven                    26460 PU_CLERK         2500       5500                                                                                                                            
        181 Jean                       3100 AD_ASST          3000       6000                                                                                                                            
        196 Alana                      3100 AD_ASST          3000       6000                                                                                                                            
        115 Alexander                  3100 AD_ASST          3000       6000                                                                                                                            
        142 Curtis                     3100 AD_ASST          3000       6000                                                                                                                            
        194 Samuel                     3200 AD_ASST          3000       6000                                                                                                                            
        125 Julia                      3200 AD_ASST          3000       6000                                                                                                                            
        138 Stephen                    3200 AD_ASST          3000       6000                                                                                                                            
        180 Winston                    3200 AD_ASST          3000       6000                                                                                                                            
        133 Jason                      3300 AD_ASST          3000       6000                                                                                                                            
        129 Laura                      3300 AD_ASST          3000       6000                                                                                                                            
        186 Julia                      3400 AD_ASST          3000       6000                                                                                                                            
        141 Trenna                     3500 AD_ASST          3000       6000                                                                                                                            
        189 Jennifer                   3600 AD_ASST          3000       6000                                                                                                                            
        137 Renske                     3600 AD_ASST          3000       6000                                                                                                                            
        188 Kelly                      3800 AD_ASST          3000       6000                                                                                                                            
        193 Britney                    3900 AD_ASST          3000       6000                                                                                                                            
        192 Sarah                      4000 AD_ASST          3000       6000                                                                                                                            
        185 Alexis                     4100 AD_ASST          3000       6000                                                                                                                            
        107 Diana                      4200 AD_ASST          3000       6000                                                                                                                            
        184 Nandita                    4200 AD_ASST          3000       6000                                                                                                                            
        200 Jennifer                   4400 AD_ASST          3000       6000                                                                                                                            
        105 David                      4800 AD_ASST          3000       6000                                                                                                                            
        106 Valli                      4800 AD_ASST          3000       6000                                                                                                                            
        124 Kevin                      5800 AD_ASST          3000       6000                                                                                                                            
        202 Pat                        6000 AD_ASST          3000       6000                                                                                                                            
        104 Bruce                      6000 AD_ASST          3000       6000                                                                                                                            
        173 Sundita                    6100 AD_ASST          3000       6000                                                                                                                            
        167 Amit                       6200 AD_ASST          3000       6000                                                                                                                            
        179 Charles                    6200 AD_ASST          3000       6000                                                                                                                            
        166 Sundar                     6400 AD_ASST          3000       6000                                                                                                                            
        123 Shanta                     6500 AD_ASST          3000       6000                                                                                                                            
        203 Susan                      6500 AD_ASST          3000       6000                                                                                                                            
        165 David                      6800 AD_ASST          3000       6000                                                                                                                            
        113 Luis                       6900 AD_ASST          3000       6000                                                                                                                            
        155 Oliver                     7000 AD_ASST          3000       6000                                                                                                                            
        178 Kimberely                  7000 AD_ASST          3000       6000                                                                                                                            
        161 Sarath                     7000 AD_ASST          3000       6000                                                                                                                            
        164 Mattea                     7200 AD_ASST          3000       6000                                                                                                                            
        172 Elizabeth                  7300 AD_ASST          3000       6000                                                                                                                            
        171 William                    7400 AD_ASST          3000       6000                                                                                                                            
        154 Nanette                    7500 AD_ASST          3000       6000                                                                                                                            
        160 Louise                     7500 AD_ASST          3000       6000                                                                                                                            
        111 Ismael                     7700 AD_ASST          3000       6000                                                                                                                            
        112 Jose Manuel                7800 AD_ASST          3000       6000                                                                                                                            
        122 Payam                      7900 AD_ASST          3000       6000                                                                                                                            
        159 Lindsey                    8000 AD_ASST          3000       6000                                                                                                                            
        153 Christopher                8000 AD_ASST          3000       6000                                                                                                                            
        120 Matthew                    8000 AD_ASST          3000       6000                                                                                                                            
        121 Adam                       8200 AD_ASST          3000       6000                                                                                                                            
        110 John                       8200 AD_ASST          3000       6000                                                                                                                            
        206 William                    8300 AD_ASST          3000       6000                                                                                                                            
        177 Jack                       8400 AD_ASST          3000       6000                                                                                                                            
        176 Jonathon                   8600 AD_ASST          3000       6000                                                                                                                            
        175 Alyssa                     8800 AD_ASST          3000       6000                                                                                                                            
        109 Daniel                     9000 AD_ASST          3000       6000                                                                                                                            
        103 Alexander                  9000 AD_ASST          3000       6000                                                                                                                            
        152 Peter                      9000 AD_ASST          3000       6000                                                                                                                            
        158 Allan                      9000 AD_ASST          3000       6000                                                                                                                            
        157 Patrick                    9500 AD_ASST          3000       6000                                                                                                                            
        151 David                      9500 AD_ASST          3000       6000                                                                                                                            
        163 Danielle                   9500 AD_ASST          3000       6000                                                                                                                            
        170 Tayler                     9600 AD_ASST          3000       6000                                                                                                                            
        204 Hermann                   10000 AD_ASST          3000       6000                                                                                                                            
        169 Harrison                  10000 AD_ASST          3000       6000                                                                                                                            
        156 Janette                   10000 AD_ASST          3000       6000                                                                                                                            
        150 Peter                     10000 AD_ASST          3000       6000                                                                                                                            
        162 Clara                     10500 AD_ASST          3000       6000                                                                                                                            
        149 Eleni                     10500 AD_ASST          3000       6000                                                                                                                            
        148 Gerald                    11000 AD_ASST          3000       6000                                                                                                                            
        174 Ellen                     11000 AD_ASST          3000       6000                                                                                                                            
        114 Den                       11000 AD_ASST          3000       6000                                                                                                                            
        168 Lisa                      11500 AD_ASST          3000       6000                                                                                                                            
        147 Alberto                   12000 AD_ASST          3000       6000                                                                                                                            
        108 Nancy                     12008 AD_ASST          3000       6000                                                                                                                            
        205 Shelley                   12008 AD_ASST          3000       6000                                                                                                                            
        201 Michael                   13000 AD_ASST          3000       6000                                                                                                                            
        146 Karen                     13500 AD_ASST          3000       6000                                                                                                                            
        145 John                      14000 AD_ASST          3000       6000                                                                                                                            
        102 Lex                       17000 AD_ASST          3000       6000                                                                                                                            
        101 Neena                     17000 AD_ASST          3000       6000                                                                                                                            
        100 Steven                    26460 AD_ASST          3000       6000                                                                                                                            
        185 Alexis                     4100 IT_PROG          4000      10000                                                                                                                            
        107 Diana                      4200 IT_PROG          4000      10000                                                                                                                            
        184 Nandita                    4200 IT_PROG          4000      10000                                                                                                                            
        200 Jennifer                   4400 IT_PROG          4000      10000                                                                                                                            
        105 David                      4800 IT_PROG          4000      10000                                                                                                                            
        106 Valli                      4800 IT_PROG          4000      10000                                                                                                                            
        124 Kevin                      5800 IT_PROG          4000      10000                                                                                                                            
        202 Pat                        6000 IT_PROG          4000      10000                                                                                                                            

EMPLOYEE_ID FIRST_NAME               SALARY JOB_ID     MIN_SALARY MAX_SALARY                                                                                                                            
----------- -------------------- ---------- ---------- ---------- ----------                                                                                                                            
        104 Bruce                      6000 IT_PROG          4000      10000                                                                                                                            
        173 Sundita                    6100 IT_PROG          4000      10000                                                                                                                            
        167 Amit                       6200 IT_PROG          4000      10000                                                                                                                            
        179 Charles                    6200 IT_PROG          4000      10000                                                                                                                            
        166 Sundar                     6400 IT_PROG          4000      10000                                                                                                                            
        123 Shanta                     6500 IT_PROG          4000      10000                                                                                                                            
        203 Susan                      6500 IT_PROG          4000      10000                                                                                                                            
        165 David                      6800 IT_PROG          4000      10000                                                                                                                            
        113 Luis                       6900 IT_PROG          4000      10000                                                                                                                            
        155 Oliver                     7000 IT_PROG          4000      10000                                                                                                                            
        178 Kimberely                  7000 IT_PROG          4000      10000                                                                                                                            
        161 Sarath                     7000 IT_PROG          4000      10000                                                                                                                            
        164 Mattea                     7200 IT_PROG          4000      10000                                                                                                                            
        172 Elizabeth                  7300 IT_PROG          4000      10000                                                                                                                            
        171 William                    7400 IT_PROG          4000      10000                                                                                                                            
        154 Nanette                    7500 IT_PROG          4000      10000                                                                                                                            
        160 Louise                     7500 IT_PROG          4000      10000                                                                                                                            
        111 Ismael                     7700 IT_PROG          4000      10000                                                                                                                            
        112 Jose Manuel                7800 IT_PROG          4000      10000                                                                                                                            
        122 Payam                      7900 IT_PROG          4000      10000                                                                                                                            
        159 Lindsey                    8000 IT_PROG          4000      10000                                                                                                                            
        153 Christopher                8000 IT_PROG          4000      10000                                                                                                                            
        120 Matthew                    8000 IT_PROG          4000      10000                                                                                                                            
        121 Adam                       8200 IT_PROG          4000      10000                                                                                                                            
        110 John                       8200 IT_PROG          4000      10000                                                                                                                            
        206 William                    8300 IT_PROG          4000      10000                                                                                                                            
        177 Jack                       8400 IT_PROG          4000      10000                                                                                                                            
        176 Jonathon                   8600 IT_PROG          4000      10000                                                                                                                            
        175 Alyssa                     8800 IT_PROG          4000      10000                                                                                                                            
        109 Daniel                     9000 IT_PROG          4000      10000                                                                                                                            
        103 Alexander                  9000 IT_PROG          4000      10000                                                                                                                            
        152 Peter                      9000 IT_PROG          4000      10000                                                                                                                            
        158 Allan                      9000 IT_PROG          4000      10000                                                                                                                            
        157 Patrick                    9500 IT_PROG          4000      10000                                                                                                                            
        151 David                      9500 IT_PROG          4000      10000                                                                                                                            
        163 Danielle                   9500 IT_PROG          4000      10000                                                                                                                            
        170 Tayler                     9600 IT_PROG          4000      10000                                                                                                                            
        204 Hermann                   10000 IT_PROG          4000      10000                                                                                                                            
        169 Harrison                  10000 IT_PROG          4000      10000                                                                                                                            
        156 Janette                   10000 IT_PROG          4000      10000                                                                                                                            
        150 Peter                     10000 IT_PROG          4000      10000                                                                                                                            
        162 Clara                     10500 IT_PROG          4000      10000                                                                                                                            
        149 Eleni                     10500 IT_PROG          4000      10000                                                                                                                            
        148 Gerald                    11000 IT_PROG          4000      10000                                                                                                                            
        174 Ellen                     11000 IT_PROG          4000      10000                                                                                                                            
        114 Den                       11000 IT_PROG          4000      10000                                                                                                                            
        168 Lisa                      11500 IT_PROG          4000      10000                                                                                                                            
        147 Alberto                   12000 IT_PROG          4000      10000                                                                                                                            
        108 Nancy                     12008 IT_PROG          4000      10000                                                                                                                            
        205 Shelley                   12008 IT_PROG          4000      10000                                                                                                                            
        201 Michael                   13000 IT_PROG          4000      10000                                                                                                                            
        146 Karen                     13500 IT_PROG          4000      10000                                                                                                                            
        145 John                      14000 IT_PROG          4000      10000                                                                                                                            
        102 Lex                       17000 IT_PROG          4000      10000                                                                                                                            
        101 Neena                     17000 IT_PROG          4000      10000                                                                                                                            
        100 Steven                    26460 IT_PROG          4000      10000                                                                                                                            
        185 Alexis                     4100 HR_REP           4000       9000                                                                                                                            
        107 Diana                      4200 HR_REP           4000       9000                                                                                                                            
        184 Nandita                    4200 HR_REP           4000       9000                                                                                                                            
        200 Jennifer                   4400 HR_REP           4000       9000                                                                                                                            
        105 David                      4800 HR_REP           4000       9000                                                                                                                            
        106 Valli                      4800 HR_REP           4000       9000                                                                                                                            
        124 Kevin                      5800 HR_REP           4000       9000                                                                                                                            
        202 Pat                        6000 HR_REP           4000       9000                                                                                                                            
        104 Bruce                      6000 HR_REP           4000       9000                                                                                                                            
        173 Sundita                    6100 HR_REP           4000       9000                                                                                                                            
